"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TLE53",2.18897917210396e-36,0.333809061300193,0.336,0.202,1.95556832298251e-31,"27","TLE5"
"TMA79",1.18492101006798e-35,0.28056692747522,0.855,0.711,1.05857288276443e-30,"27","TMA7"
"VMP16",8.72233511676925e-33,0.466501522966567,0.799,0.628,7.79227252326815e-28,"27","VMP1"
"RPS2910",1.5541966516824e-32,0.323434423773985,0.904,0.79,1.3884726627135e-27,"27","RPS29"
"NEAT16",1.2113677080743e-31,0.376607702856284,0.986,0.945,1.08219956936234e-26,"27","NEAT1"
"ATP5F1E6",2.6877633835131e-31,0.291842232854731,0.842,0.706,2.4011671739291e-26,"27","ATP5F1E"
"PSAP6",3.01005058987687e-30,0.289723521988422,0.913,0.774,2.6890888954783e-25,"27","PSAP"
"RPS2711",1.58716396593477e-28,0.266335428121076,0.953,0.834,1.41792467224715e-23,"27","RPS27"
"RPL3610",3.29329427531918e-28,0.301964746489313,0.913,0.79,2.94213030674189e-23,"27","RPL36"
"ZFP366",1.31581634286607e-26,0.284590289909758,0.819,0.628,1.17551084622626e-21,"27","ZFP36"
"AES5",1.28840554596863e-24,0.321066050435893,0.469,0.351,1.15102286260199e-19,"27","AES"
"MIR205HG8",7.26930659708886e-21,0.697672473116445,0.425,0.349,6.49418043464128e-16,"27","MIR205HG"
"ADM4",3.10903384258444e-12,0.346643972347491,0.603,0.494,2.77751756394966e-07,"27","ADM"
"DCT",0,5.9580455252713,0.876,0.019,0,"28","DCT"
"TRPM1",0,4.17851194032,0.699,0.008,0,"28","TRPM1"
"PMEL",0,4.12670774990668,0.78,0.026,0,"28","PMEL"
"TYRP1",0,3.95412427067413,0.731,0.014,0,"28","TYRP1"
"MLANA",0,3.1859321483599,0.688,0.012,0,"28","MLANA"
"MCOLN3",0,2.103007886672,0.349,0.014,0,"28","MCOLN3"
"TYR",0,2.05800297220319,0.392,0.002,0,"28","TYR"
"PLP1",0,2.05571333787121,0.462,0.006,0,"28","PLP1"
"GPR143",0,1.91404197938804,0.382,0.015,0,"28","GPR143"
"BCAN",0,1.63574227084186,0.269,0.002,0,"28","BCAN"
"TEX41",4.74446246484358e-301,1.66083939518252,0.323,0.013,4.23856043221731e-296,"28","TEX41"
"APOE1",1.68015413680575e-269,3.23819962371171,0.694,0.068,1.50099930119816e-264,"28","APOE"
"S100B",3.05738534140642e-236,1.59922795412903,0.323,0.016,2.73137634245225e-231,"28","S100B"
"MITF",5.16361162623709e-223,2.44933930011914,0.505,0.043,4.61301571853143e-218,"28","MITF"
"GPX3",2.36010979471413e-208,2.01112824085408,0.468,0.038,2.10845128730376e-203,"28","GPX3"
"CAPN3",1.9404354742898e-180,1.43921616945848,0.253,0.013,1.73352683966628e-175,"28","CAPN3"
"PLXNC1",9.42768680200483e-166,1.75518318616296,0.301,0.02,8.42241255830706e-161,"28","PLXNC1"
"TRIB2",3.05585287305277e-116,1.8358232766124,0.371,0.042,2.73000728119915e-111,"28","TRIB2"
"PTPRZ1",3.92519417688485e-110,1.27837414957122,0.274,0.024,3.50665072180362e-105,"28","PTPRZ1"
"SNCA",2.67333777622843e-109,1.33404832507001,0.409,0.053,2.38827976914919e-104,"28","SNCA"
"GPM6B",9.04641201555823e-86,1.98096299743591,0.473,0.09,8.08179310233925e-81,"28","GPM6B"
"GCNT2",5.4433948373287e-79,1.50070169969406,0.269,0.031,4.86296564582434e-74,"28","GCNT2"
"GMPR",1.40904373980491e-78,1.42424563810939,0.306,0.041,1.25879740582952e-73,"28","GMPR"
"BCL2",3.58138340518691e-71,1.11122541546014,0.28,0.037,3.19950049269183e-66,"28","BCL2"
"ZEB26",4.52521056445234e-58,1.89180879061966,0.532,0.151,4.04268736196479e-53,"28","ZEB2"
"EDNRB7",3.80623748833177e-53,1.88157862364212,0.57,0.187,3.40037838495096e-48,"28","EDNRB"
"CYB561A3",4.21138669840687e-50,1.58138220732424,0.419,0.108,3.76232653475574e-45,"28","CYB561A3"
"QPCT4",6.05840366852498e-48,2.0318029756255,0.462,0.14,5.41239608535016e-43,"28","QPCT"
"TNFRSF14",2.91705852151613e-47,2.0594603812917,0.452,0.131,2.60601257136686e-42,"28","TNFRSF14"
"ST3GAL5",4.96755796477657e-46,1.16898461502202,0.296,0.058,4.43786725899245e-41,"28","ST3GAL5"
"STMN17",1.15765253999805e-45,1.59207338976054,0.57,0.201,1.03421204965806e-40,"28","STMN1"
"GPR155",6.50013883204077e-35,1.52846131936978,0.29,0.071,5.80702902838027e-30,"28","GPR155"
"GNPTAB",9.04254327401087e-34,1.34936316480454,0.333,0.092,8.07833688470309e-29,"28","GNPTAB"
"MT-CO37",1.65993337854967e-28,1.01307340129207,0.978,0.815,1.48293468239492e-23,"28","MT-CO3"
"GPNMB6",1.03149599238173e-23,1.46618804361763,0.565,0.324,9.21507574714068e-19,"28","GPNMB"
"TFAP2A9",2.63164000632811e-23,1.72778907800337,0.495,0.252,2.35102823245335e-18,"28","TFAP2A"
"XIST7",3.11961211238772e-23,2.02395574445513,0.522,0.267,2.78696787284382e-18,"28","XIST"
"MT-ND19",2.10447074424131e-21,1.20363742540988,0.876,0.72,1.88007102878286e-16,"28","MT-ND1"
"DLC12",2.53092413661156e-21,0.921833638529885,0.274,0.086,2.26105169592467e-16,"28","DLC1"
"ADGRG11",6.7545390772768e-21,1.36629639245012,0.333,0.129,6.03430257546677e-16,"28","ADGRG1"
"PAG16",7.00420594325308e-21,1.69641116380464,0.435,0.2,6.25734746352401e-16,"28","PAG1"
"AKAP126",1.49118726387506e-20,0.917632148880635,0.392,0.163,1.33218196592806e-15,"28","AKAP12"
"RPL332",3.32395082537504e-19,0.740731658952073,0.952,0.812,2.9695179488653e-14,"28","RPL3"
"MYO5A3",1.14697734455871e-17,1.42468411025465,0.409,0.198,1.02467515030841e-12,"28","MYO5A"
"MT-CO110",1.93651326440285e-17,0.653894946979434,0.968,0.824,1.73002285501957e-12,"28","MT-CO1"
"EEF1A110",2.97107054900086e-17,0.604964300258055,0.989,0.866,2.6542652963609e-12,"28","EEF1A1"
"KRT159",6.48983658520334e-17,0.964508777520793,0.505,0.267,5.79782531012311e-12,"28","KRT15"
"RPS1913",2.01453491070641e-16,0.703839566579793,0.952,0.805,1.79972505317778e-11,"28","RPS19"
"MT-ND29",4.21715444476514e-16,1.17102301551575,0.849,0.724,3.76747926631983e-11,"28","MT-ND2"
"CDC42EP36",5.02189890278027e-16,1.33797628421171,0.43,0.23,4.48641382277681e-11,"28","CDC42EP3"
"AP1S2",5.93978268154195e-16,1.1737724952659,0.409,0.219,5.30642365420913e-11,"28","AP1S2"
"RPL1311",1.76024386445927e-15,0.651697234165773,0.946,0.852,1.57254906119198e-10,"28","RPL13"
"PABPC17",1.78708028228653e-15,0.906855639990024,0.796,0.797,1.59652391178632e-10,"28","PABPC1"
"RPL13A10",7.01921580085881e-15,0.823529944954128,0.892,0.799,6.27075682001324e-10,"28","RPL13A"
"DST7",7.89933619327862e-15,1.23823666157,0.71,0.531,7.05702997498932e-10,"28","DST"
"ST3GAL64",3.13873038921578e-14,1.12932796969457,0.301,0.129,2.8040475678137e-09,"28","ST3GAL6"
"ETS15",8.44111526595994e-14,0.809773934096816,0.36,0.173,7.54103914515063e-09,"28","ETS1"
"CHCHD6",9.24802903431501e-14,1.22801220529243,0.312,0.146,8.261911698386e-09,"28","CHCHD6"
"VIM11",9.68922933730347e-14,0.300365198170494,0.828,0.496,8.6560668130668e-09,"28","VIM"
"GYPC8",4.89993685648823e-13,1.0456095131305,0.349,0.167,4.37745658948089e-08,"28","GYPC"
"RPS223",5.86469958922964e-13,0.67201243201231,0.935,0.805,5.23934667203009e-08,"28","RPS2"
"VAT11",1.17471145336594e-12,0.868357494027033,0.36,0.197,1.04945197109353e-07,"28","VAT1"
"MT-ND49",2.93373712404626e-12,0.580646911846008,0.941,0.777,2.62091273450921e-07,"28","MT-ND4"
"EEF28",3.99708886825686e-12,0.935568429031302,0.715,0.7,3.57087928223463e-07,"28","EEF2"
"CD597",4.42960594434384e-12,1.06187796188155,0.624,0.561,3.95727706249845e-07,"28","CD59"
"TUBA1A8",2.01978402318649e-11,1.29346312388907,0.468,0.298,1.80441445279411e-06,"28","TUBA1A"
"RPL4110",3.88818293363247e-11,0.492746369953624,0.968,0.854,3.47358598741924e-06,"28","RPL41"
"KRT133",4.05324404458904e-11,0.290987074357389,0.376,0.196,3.62104663211451e-06,"28","KRT13"
"TOMM710",6.04962333671767e-11,0.820978293592173,0.72,0.688,5.40455200032347e-06,"28","TOMM7"
"MT-ATP68",1.3518610661673e-10,0.603096024692832,0.925,0.775,1.20771212068188e-05,"28","MT-ATP6"
"RPS2810",1.59184738233642e-10,0.532201779244875,0.914,0.811,1.42210869595789e-05,"28","RPS28"
"MT-CYB7",1.9832171373165e-10,0.653082788351987,0.887,0.773,1.77174669396444e-05,"28","MT-CYB"
"TFAP2B3",2.18329068358161e-10,1.26319402389963,0.274,0.13,1.9504863979913e-05,"28","TFAP2B"
"EPS82",3.29687154101184e-10,0.578487391532766,0.253,0.114,2.94532612859375e-05,"28","EPS8"
"MT-ND39",7.8305070438848e-10,0.554558530742518,0.855,0.735,6.99554007779537e-05,"28","MT-ND3"
"DDX174",8.39529254530371e-10,1.34903184696796,0.747,0.714,7.50010250119797e-05,"28","DDX17"
"RPS149",8.77088902249562e-10,0.490779966815785,0.962,0.829,7.83564912602691e-05,"28","RPS14"
"FMN15",9.6317529003185e-10,1.05150370567394,0.355,0.202,8.60471908855754e-05,"28","FMN1"
"RPL37A11",1.00646958628987e-09,0.561207203802939,0.898,0.836,8.99149734303782e-05,"28","RPL37A"
"PHLDA19",1.44036394197969e-09,0.662245467713287,0.581,0.413,0.00012867779348464,"28","PHLDA1"
"PHGDH3",1.66908115412886e-09,0.945846020708944,0.301,0.159,0.00014911070306641,"28","PHGDH"
"MICOS105",1.82904436266191e-09,0.672210595119807,0.306,0.16,0.000163401336227127,"28","MICOS10"
"TXNIP9",1.85605891922245e-09,0.973029378581984,0.538,0.4,0.000165814735666576,"28","TXNIP"
"HPGD3",1.98165390405949e-09,0.852329736285143,0.253,0.12,0.000177035014826963,"28","HPGD"
"CD447",2.09244057135355e-09,0.819685489415451,0.677,0.654,0.000186932363323012,"28","CD44"
"NR4A25",4.27180973975835e-09,0.990867006363859,0.409,0.261,0.000381630666720791,"28","NR4A2"
"RPS1811",9.03575723050409e-09,0.452871491945881,0.968,0.826,0.000807227443701544,"28","RPS18"
"FUS2",9.20301493953222e-09,1.14272548361431,0.667,0.655,0.00082216974565299,"28","FUS"
"RPS911",9.66064530766839e-09,0.477801554793088,0.871,0.797,0.000863053069851171,"28","RPS9"
"RPLP19",1.06614285421966e-08,0.428094044923588,0.978,0.877,0.000952460041674215,"28","RPLP1"
"CTSD4",1.88238445685534e-08,0.882105652701334,0.591,0.475,0.00168166580222086,"28","CTSD"
"ATP1A16",2.34609180876298e-08,0.947202415585539,0.586,0.551,0.00209592803919458,"28","ATP1A1"
"CD6310",5.74154638320831e-08,0.567401886530955,0.812,0.74,0.0051293252923668,"28","CD63"
"ILVBL",5.94747887703575e-08,0.958413647805513,0.296,0.174,0.00531329920437743,"28","ILVBL"
"KIT7",6.76050690968754e-08,1.06036646434576,0.274,0.148,0.00603963405790756,"28","KIT"
"MT-CO27",6.87746543303554e-08,0.268794070119345,0.935,0.82,0.00614412129391096,"28","MT-CO2"
"ST3GAL44",1.06930859158459e-07,0.730027080093829,0.36,0.232,0.00955288216463921,"28","ST3GAL4"
"ZNF1066",1.33156113225156e-07,1.05768026636603,0.441,0.336,0.0118957676871958,"28","ZNF106"
"MAGED24",1.37391936267046e-07,0.800043753114665,0.339,0.212,0.0122741834102891,"28","MAGED2"
"TM7SF34",1.83272989397116e-07,1.13136700822008,0.333,0.212,0.0163730590537701,"28","TM7SF3"
"RPL3510",2.13986662971481e-07,0.467349096809727,0.839,0.793,0.0191169265098832,"28","RPL35"
"HPS41",2.24486002582643e-07,1.40695972536138,0.29,0.178,0.0200549060127256,"28","HPS4"
"RPS611",2.40612779872528e-07,0.503679030051701,0.898,0.812,0.021495623915472,"28","RPS6"
"CIRBP6",2.49766854506492e-07,0.680619194064337,0.699,0.754,0.0223134214810465,"28","CIRBP"
"PLEKHA55",3.30151685008814e-07,1.20694125394276,0.452,0.333,0.0294947610836324,"28","PLEKHA5"
"MICOS131",3.68696413171378e-07,0.681238738115585,0.253,0.137,0.0329382314634914,"28","MICOS13"
"CHPT16",4.27540978203362e-07,0.632599985263101,0.285,0.162,0.0381952283697538,"28","CHPT1"
"MLPH6",4.74113022593385e-07,1.19198444841561,0.29,0.178,0.0423558350994252,"28","MLPH"
"RPLP011",9.6533496544488e-07,0.387177346753108,0.86,0.8,0.0862401298079493,"28","RPLP0"
"RPS310",1.02243699312728e-06,0.413206278843427,0.86,0.81,0.0913414536550116,"28","RPS3"
"LGALS3BP4",1.24978866530176e-06,0.676838086518221,0.28,0.165,0.111652369992063,"28","LGALS3BP"
"RPL7A12",1.43969084696333e-06,0.349659661271204,0.882,0.798,0.128617661195163,"28","RPL7A"
"SOX45",1.46109926202045e-06,0.991097300033339,0.419,0.313,0.130530224771121,"28","SOX4"
"CLCN74",2.71806425692177e-06,1.06185742887557,0.301,0.19,0.242823706520621,"28","CLCN7"
"RPS2712",2.72621546236271e-06,0.331185458444424,0.919,0.835,0.243551910761097,"28","RPS27"
"EEF1D9",2.95878893429667e-06,0.501169668638125,0.737,0.76,0.264329327023262,"28","EEF1D"
"CXCL149",3.034679904171e-06,0.723378226995835,0.543,0.435,0.271109198598925,"28","CXCL14"
"KLF65",5.17403901015034e-06,0.838787669900773,0.586,0.537,0.462233123049801,"28","KLF6"
"LONP25",7.44189558478477e-06,1.05196829506618,0.441,0.346,0.664836625857917,"28","LONP2"
"MALAT14",7.91968110517522e-06,0.379701287073194,1,0.985,0.707520550893039,"28","MALAT1"
"PRKD33",8.35068478287693e-06,1.19295572018408,0.366,0.258,0.746025126447876,"28","PRKD3"
"OSTM11",8.70157366795181e-06,1.0158061588355,0.366,0.265,0.777372486773811,"28","OSTM1"
"NUDT3",8.91619051083245e-06,0.842338703998846,0.253,0.155,0.796545711666238,"28","NUDT3"
"RPS2310",1.17234210447965e-05,0.313775513668706,0.898,0.796,1,"28","RPS23"
"ASAH15",1.61777492181277e-05,1.06732387383519,0.511,0.463,1,"28","ASAH1"
"NDRG24",1.66483486076619e-05,0.555731892846753,0.28,0.176,1,"28","NDRG2"
"RPS1512",1.88585326914612e-05,0.349989939393796,0.903,0.799,1,"28","RPS15"
"HSPA24",1.88796450907523e-05,0.619034958055792,0.274,0.174,1,"28","HSPA2"
"RPL1011",2.45705006959905e-05,0.350252936339209,0.946,0.858,1,"28","RPL10"
"SNHG71",2.71964847962496e-05,0.909495670734851,0.484,0.443,1,"28","SNHG7"
"RPL3213",2.87230453716118e-05,0.347968572438713,0.876,0.799,1,"28","RPL32"
"RPS15A12",3.00580257530702e-05,0.34304314871904,0.866,0.77,1,"28","RPS15A"
"RPL10A11",3.27099875803702e-05,0.428939575608924,0.812,0.807,1,"28","RPL10A"
"ARL4A3",3.73537846563318e-05,0.660528946254502,0.339,0.235,1,"28","ARL4A"
"MARCKSL15",4.35137121755264e-05,0.564667769550681,0.349,0.243,1,"28","MARCKSL1"
"CTSF6",4.35422214974306e-05,0.598863951315006,0.392,0.284,1,"28","CTSF"
"SNAI24",4.40983495620857e-05,0.527848058677349,0.269,0.173,1,"28","SNAI2"
"RPL27A10",4.56450047676575e-05,0.481112768164866,0.774,0.766,1,"28","RPL27A"
"IFI166",4.65886856278386e-05,0.830938486994325,0.548,0.508,1,"28","IFI16"
"IRF2BP25",6.53693770291281e-05,0.858487149145821,0.441,0.355,1,"28","IRF2BP2"
"RPL611",6.75251972211141e-05,0.423098059578072,0.844,0.798,1,"28","RPL6"
"RPL1210",7.07736192613627e-05,0.283457005989807,0.903,0.812,1,"28","RPL12"
"IRS25",7.61510956766766e-05,0.745448197280508,0.398,0.314,1,"28","IRS2"
"ATP6V1B22",7.6920871482631e-05,0.845638399909542,0.398,0.331,1,"28","ATP6V1B2"
"NSG17",9.67746910329248e-05,0.808365566797286,0.263,0.177,1,"28","NSG1"
"RAD211",0.00010290505660226,0.251396218677986,0.226,0.409,1,"28","RAD21"
"NINJ15",0.000105934170491037,0.650395333117952,0.339,0.245,1,"28","NINJ1"
"DSTYK1",0.000111990945476935,0.772869865049678,0.269,0.18,1,"28","DSTYK"
"IGFBP710",0.000138481494651726,0.601656170811752,0.527,0.448,1,"28","IGFBP7"
"MAT2A5",0.000147260352258878,1.10714308666369,0.554,0.5,1,"28","MAT2A"
"RPS119",0.00014851647457963,0.406885379169498,0.774,0.782,1,"28","RPS11"
"NEAT17",0.000166409082675053,0.295093875804632,0.957,0.946,1,"28","NEAT1"
"RPL3710",0.000169460513641636,0.272248789438188,0.871,0.813,1,"28","RPL37"
"RPL18A11",0.000214324056339338,0.254862203591929,0.892,0.782,1,"28","RPL18A"
"PPP6R27",0.000226785053381453,0.254250910344589,0.167,0.309,1,"28","PPP6R2"
"NIN3",0.00023168384197905,0.805136488368263,0.28,0.191,1,"28","NIN"
"RPL349",0.000238817219957028,0.290539414373359,0.909,0.809,1,"28","RPL34"
"SRRM21",0.000247661408321926,0.810591810291502,0.677,0.715,1,"28","SRRM2"
"RPL420",0.000250496649821227,0.609996809655813,0.699,0.741,1,"28","RPL4"
"ACTR23",0.000278962974822529,0.294009649953925,0.371,0.544,1,"28","ACTR2"
"MLEC5",0.000279609591020039,1.25671230994777,0.371,0.313,1,"28","MLEC"
"ZFP36L17",0.00029299062131898,0.646203102454645,0.672,0.677,1,"28","ZFP36L1"
"RPSA6",0.000353888945467349,0.461615951829923,0.758,0.776,1,"28","RPSA"
"RPS1612",0.00038593630117367,0.361329892557942,0.833,0.792,1,"28","RPS16"
"LMNA7",0.000394774887560915,0.589546352848531,0.699,0.756,1,"28","LMNA"
"JUN8",0.000441479125061776,0.589575585292869,0.435,0.679,1,"28","JUN"
"PEBP18",0.000445097169942375,0.46969109573641,0.694,0.705,1,"28","PEBP1"
"CCAR15",0.000501074346771492,0.26000029050803,0.253,0.411,1,"28","CCAR1"
"BSG9",0.000596749335896963,0.730892647803547,0.522,0.522,1,"28","BSG"
"RACK111",0.000610779856208729,0.42544139495537,0.769,0.77,1,"28","RACK1"
"RDH11",0.000716065372176281,0.563432801654478,0.274,0.196,1,"28","RDH11"
"SPTLC1",0.000721129999648687,0.303164759663291,0.177,0.313,1,"28","SPTLC1"
"GPC16",0.000741720503711933,0.267060773826233,0.183,0.32,1,"28","GPC1"
"RPS510",0.000770314954458981,0.311016334096259,0.812,0.767,1,"28","RPS5"
"BOD1L12",0.000836957695858146,0.285432038089272,0.263,0.431,1,"28","BOD1L1"
"HLA-A7",0.000878762830046232,0.611769953563733,0.688,0.702,1,"28","HLA-A"
"MAP1B8",0.000921419682974488,0.640465202162896,0.263,0.184,1,"28","MAP1B"
"SLC25A374",0.00101571574226145,0.318659752382355,0.226,0.379,1,"28","SLC25A37"
"FEM1B",0.0010431347797163,0.718077755967148,0.301,0.229,1,"28","FEM1B"
"PSMA3-AS1",0.00105647890014872,0.754100769743126,0.29,0.218,1,"28","PSMA3-AS1"
"ATP1B16",0.00106401566354953,0.500383634097447,0.317,0.241,1,"28","ATP1B1"
"SGK15",0.00106616344895422,0.769369689178782,0.543,0.575,1,"28","SGK1"
"RPS4X11",0.00119455218942709,0.265448939405905,0.866,0.786,1,"28","RPS4X"
"RPL3611",0.00123113925167156,0.315288332255779,0.828,0.791,1,"28","RPL36"
"TOX4",0.00129425903704144,0.272707675644243,0.237,0.381,1,"28","TOX4"
"BACE24",0.00171970203956154,0.846152229740446,0.355,0.291,1,"28","BACE2"
"CEP3505",0.00201773252575548,0.29093201799879,0.269,0.408,1,"28","CEP350"
"CNPY24",0.00218444689849867,0.808699902285118,0.398,0.347,1,"28","CNPY2"
"SRSF105",0.00238272489012905,0.395869330613026,0.323,0.478,1,"28","SRSF10"
"CUL55",0.0026436976605531,0.263979965148329,0.188,0.313,1,"28","CUL5"
"MTRNR2L128",0.00291616711282004,0.696123577715774,0.312,0.249,1,"28","MTRNR2L12"
"HMG20B",0.00313910325324028,0.742062650034183,0.28,0.223,1,"28","HMG20B"
"PCBP25",0.00330320453058729,0.645589414908172,0.575,0.651,1,"28","PCBP2"
"MUC20-OT16",0.00339987507216216,0.361039745737292,0.247,0.393,1,"28","MUC20-OT1"
"MBP4",0.00341050359896351,0.974986071717961,0.398,0.343,1,"28","MBP"
"RPL299",0.00354208850294576,0.31931561302422,0.812,0.779,1,"28","RPL29"
"STAT23",0.00362398777327617,0.286537871769621,0.161,0.267,1,"28","STAT2"
"PRMT21",0.00365831069303762,1.01447167620305,0.349,0.297,1,"28","PRMT2"
"HIBCH5",0.00397218820864998,1.24003304187903,0.333,0.275,1,"28","HIBCH"
"OAT6",0.00406131458407483,0.445316990762215,0.328,0.262,1,"28","OAT"
"DDX61",0.00412046725260545,0.273030439537881,0.263,0.408,1,"28","DDX6"
"CTNNB14",0.00424299320888926,0.755766042200474,0.495,0.504,1,"28","CTNNB1"
"CD464",0.00434944525179468,0.269230825672061,0.376,0.537,1,"28","CD46"
"SYNGR1",0.00457493265476904,0.653737063303455,0.263,0.212,1,"28","SYNGR1"
"MTRNR2L87",0.00470134905848777,1.1245651005321,0.28,0.216,1,"28","MTRNR2L8"
"SNRNP701",0.00475957157252555,1.04801081200603,0.484,0.491,1,"28","SNRNP70"
"ZFYVE163",0.00479384066315387,0.897831555101046,0.285,0.226,1,"28","ZFYVE16"
"RBM54",0.00491499498283957,1.03229742654336,0.398,0.372,1,"28","RBM5"
"TIMP29",0.00517642214519174,0.430261958070724,0.43,0.348,1,"28","TIMP2"
"KDELR13",0.00521288455050049,0.30002851677983,0.344,0.49,1,"28","KDELR1"
"PPIG",0.00575231136230466,0.299725921977903,0.392,0.577,1,"28","PPIG"
"NOP536",0.00619912844396493,0.566690041992252,0.522,0.532,1,"28","NOP53"
"GTF3C16",0.00627579120355124,0.252186294507943,0.172,0.271,1,"28","GTF3C1"
"ARPC1B6",0.00716746468621633,0.60221696518358,0.392,0.358,1,"28","ARPC1B"
"KLC11",0.00726012876747126,0.283317693103487,0.22,0.332,1,"28","KLC1"
"SNX2",0.00738513025753099,0.259252059472857,0.242,0.366,1,"28","SNX2"
"LARP71",0.00748039081494391,0.26886089278822,0.226,0.341,1,"28","LARP7"
"U2SURP2",0.00752615132165451,0.473923084814645,0.371,0.536,1,"28","U2SURP"
"SLFN51",0.00821033863450699,0.256841458476073,0.161,0.259,1,"28","SLFN5"
"ARL27",0.00842074363138101,0.601383226612672,0.392,0.358,1,"28","ARL2"
"CKB6",0.0084653322993348,0.682435159356138,0.306,0.247,1,"28","CKB"
"HNRNPR1",0.00870769742637384,0.359523704296766,0.382,0.56,1,"28","HNRNPR"
"TPR1",0.00890157333801636,0.30503938887044,0.371,0.528,1,"28","TPR"
"TUBA1B10",0.00930671330690731,0.455840992720657,0.597,0.609,1,"28","TUBA1B"
"LARP12",0.00944809712556839,0.37476018163344,0.21,0.335,1,"28","LARP1"
"RAB327",0.00955334734739729,0.547212729269717,0.301,0.244,1,"28","RAB32"
"DAPL18",8.23919012813758e-35,3.45733026016805,0.925,0.409,7.36064528477427e-30,"29","DAPL1"
"S100A610",3.88520041897816e-30,1.97247176145929,1,0.937,3.47092149830252e-25,"29","S100A6"
"FTH19",4.06628423480388e-29,2.03449715368681,1,0.96,3.63269634684674e-24,"29","FTH1"
"S100A411",4.2197161988056e-24,2.1360413533403,0.962,0.854,3.76976786052696e-19,"29","S100A4"
"KRT1210",6.68387104085768e-24,2.38554028109484,0.943,0.596,5.97116987177102e-19,"29","KRT12"
"GSTP110",2.48618918465472e-23,1.95094436291237,0.943,0.841,2.22108683189498e-18,"29","GSTP1"
"FABP510",7.25269806790941e-23,2.37055777540584,0.925,0.594,6.47934287292823e-18,"29","FABP5"
"NQO110",9.85012907553271e-22,2.5120693617248,0.906,0.785,8.79980981220866e-17,"29","NQO1"
"RPLP110",1.25795962846597e-21,1.45331495619814,1,0.877,1.12382339328265e-16,"29","RPLP1"
"ADIRF8",4.36407701026705e-19,1.68910441676438,0.981,0.803,3.89873547866228e-14,"29","ADIRF"
"NACA11",8.75646908487356e-19,1.41832344659328,0.925,0.8,7.82276678635349e-14,"29","NACA"
"KRT512",1.73002290725947e-17,1.46047478234289,1,0.672,1.5455505646584e-12,"29","KRT5"
